customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R,F,M,rfm_score,return_rate_180d,avg_discount_pct_180d,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,last_visit_days_ago,engagement_score,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST02026,Champions,34,3,3035.74,4,5,5,14,0.0,0.267,0,0.0,2,3,6,welcome_offer,low,0
CUST02027,Champions,12,2,2518.34,5,4,5,14,0.0,0.255,0,0.0,7,0,11,bundle_discount,low,0
CUST02028,Mid_Tier_At_Risk,127,1,701.75,2,3,3,8,0.0,0.07,0,0.0,3,25,3,none,high,1
CUST02029,Loyal_Slipping,80,2,1154.39,3,4,3,10,0.0,0.255,1,0.0,0,9,7,bundle_discount,high,0
CUST02030,Champions,7,3,1750.15,5,5,4,14,0.0,0.333,0,0.0,18,0,27,new_launch,low,0
CUST02031,Mid_Tier_At_Risk,167,2,734.56,1,4,3,8,0.0,0.39,0,0.0,2,35,5,new_launch,high,1
CUST02032,Dormant,342,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,60,2,welcome_offer,high,1
CUST02033,Mid_Tier_At_Risk,112,1,450.77,2,3,2,7,0.0,0.22,0,0.0,9,25,13,none,high,0
CUST02034,Mid_Tier_At_Risk,13,1,568.26,5,3,2,10,0.0,0.3,0,0.0,9,4,13,welcome_offer,low,0
CUST02035,Loyal_Slipping,93,3,2201.39,2,5,5,12,0.0,0.22,0,0.0,0,23,7,welcome_offer,high,1
CUST02036,Mid_Tier_At_Risk,38,2,1639.42,4,4,4,12,0.0,0.275,0,0.0,6,5,6,welcome_offer,medium,0
CUST02037,Mid_Tier_At_Risk,1,1,405.47,5,3,2,10,1.0,0.19,1,1.0,3,2,8,none,medium,1
CUST02038,Mid_Tier_At_Risk,262,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,57,7,new_launch,high,1
CUST02039,Mid_Tier_At_Risk,160,2,1167.28,1,4,3,8,0.0,0.38,0,0.0,0,18,5,welcome_offer,high,1
CUST02040,New_Customers,1,1,686.12,5,3,2,10,0.0,0.28,0,0.0,14,11,20,bundle_discount,low,0
CUST02041,High_Value_Unhappy,15,2,3415.75,5,4,5,14,0.5,0.21,1,1.0,7,14,11,none,medium,0
CUST02042,Loyal_Slipping,68,4,2102.49,3,5,5,13,0.0,0.35,1,1.0,6,0,9,welcome_offer,medium,0
CUST02043,New_Customers,10,1,429.28,5,3,2,10,0.0,0.42,0,0.0,6,8,10,new_launch,low,0
CUST02044,Champions,0,2,2285.22,5,4,5,14,0.0,0.285,0,0.0,14,0,14,none,low,0
CUST02045,Mid_Tier_At_Risk,92,1,626.4,2,3,2,7,0.0,0.48,0,0.0,5,31,14,welcome_offer,high,1
CUST02046,Mid_Tier_At_Risk,282,0,0.0,1,1,1,3,0.0,0.0,0,0.0,6,52,14,free_shipping,high,1
CUST02047,Champions,61,5,4826.18,3,5,5,13,0.0,0.224,0,0.0,1,16,1,bundle_discount,medium,0
CUST02048,Dormant,187,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,26,1,free_shipping,high,1
CUST02049,Champions,81,3,2043.23,3,5,5,13,0.0,0.233,0,0.0,6,21,11,none,high,0
CUST02050,Mid_Tier_At_Risk,15,2,985.3,5,4,3,12,0.0,0.425,1,0.0,4,0,12,bundle_discount,medium,0
CUST02051,Loyal_Slipping,85,2,2426.54,3,4,5,12,0.0,0.18,1,0.0,0,23,0,bundle_discount,high,1
CUST02052,Mid_Tier_At_Risk,55,2,2935.75,3,4,5,12,0.0,0.125,0,0.0,2,12,2,new_launch,medium,0
CUST02053,Loyal_Slipping,61,2,1075.67,3,4,3,10,0.0,0.375,0,0.0,0,0,0,bundle_discount,medium,0
CUST02054,Mid_Tier_At_Risk,29,1,818.75,4,3,3,10,0.0,0.33,0,0.0,9,5,9,none,low,0
CUST02055,Champions,73,4,2614.46,3,5,5,13,0.0,0.212,0,0.0,1,13,1,bundle_discount,medium,0
CUST02056,Mid_Tier_At_Risk,195,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,35,9,welcome_offer,high,1
CUST02057,Mid_Tier_At_Risk,3,1,1572.37,5,3,4,12,0.0,0.25,0,0.0,10,0,13,none,low,0
CUST02058,New_Customers,12,1,1013.35,5,3,3,11,0.0,0.31,0,0.0,0,0,4,bundle_discount,high,0
CUST02059,High_Value_Unhappy,53,3,2449.99,3,5,5,13,0.0,0.313,1,1.0,2,7,6,none,medium,0
CUST02060,High_Value_Unhappy,23,2,1331.01,4,4,4,12,0.5,0.235,2,0.5,4,6,7,free_shipping,medium,1
CUST02061,Loyal_Slipping,102,4,2511.93,2,5,5,12,0.0,0.168,0,0.0,7,13,10,none,high,0
CUST02062,Dormant,161,1,1113.22,1,3,3,7,0.0,0.24,0,0.0,0,22,0,free_shipping,high,1
CUST02063,High_Value_Unhappy,38,4,1973.49,4,5,5,14,0.25,0.28,1,1.0,7,19,11,none,medium,0
CUST02064,Loyal_Slipping,69,3,2866.45,3,5,5,13,0.333,0.307,1,1.0,2,0,8,bundle_discount,medium,1
CUST02065,Mid_Tier_At_Risk,172,1,556.57,1,3,2,6,0.0,0.34,0,0.0,1,37,3,none,high,1
CUST02066,Mid_Tier_At_Risk,48,1,656.93,3,3,2,8,0.0,0.39,1,1.0,9,5,19,bundle_discount,medium,0
CUST02067,High_Value_Unhappy,55,3,5011.96,3,5,5,13,0.0,0.177,1,1.0,5,9,9,welcome_offer,medium,0
CUST02068,Champions,7,2,1629.56,5,4,4,13,0.0,0.28,0,0.0,11,0,23,welcome_offer,low,0
CUST02069,Dormant,315,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,57,2,free_shipping,high,1
CUST02070,Mid_Tier_At_Risk,80,1,557.51,3,3,2,8,0.0,0.32,1,1.0,11,32,23,none,high,1
CUST02071,New_Customers,17,1,887.16,5,3,3,11,0.0,0.5,0,0.0,12,0,14,welcome_offer,low,0
CUST02072,Champions,35,7,4340.19,4,5,5,14,0.0,0.42,0,0.0,4,1,4,none,low,1
CUST02073,Mid_Tier_At_Risk,34,1,462.53,4,3,2,9,0.0,0.24,0,0.0,0,3,0,welcome_offer,high,1
CUST02074,New_Customers,36,1,1003.93,4,3,3,10,0.0,0.46,0,0.0,7,0,11,bundle_discount,medium,0
CUST02075,Dormant,271,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,59,0,bundle_discount,high,1
CUST02076,Mid_Tier_At_Risk,213,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,35,4,bundle_discount,high,1
CUST02077,Loyal_Slipping,78,2,869.81,3,4,3,10,0.0,0.345,0,0.0,3,27,4,free_shipping,high,1
CUST02078,Champions,29,4,1815.21,4,5,4,13,0.0,0.338,0,0.0,3,12,10,none,low,0
CUST02079,High_Value_Unhappy,19,4,1749.94,5,5,4,14,0.25,0.365,1,1.0,1,6,3,welcome_offer,medium,0
CUST02080,Mid_Tier_At_Risk,178,1,498.21,1,3,2,6,1.0,0.3,0,0.0,1,37,7,bundle_discount,high,1
CUST02081,Mid_Tier_At_Risk,166,2,1498.69,1,4,4,9,0.0,0.375,0,0.0,3,45,8,bundle_discount,high,1
CUST02082,Dormant,124,1,701.0,2,3,3,8,0.0,0.28,0,0.0,1,39,1,free_shipping,high,1
CUST02083,Mid_Tier_At_Risk,28,2,1606.4,4,4,4,12,0.0,0.315,0,0.0,4,19,4,new_launch,low,0
CUST02084,Mid_Tier_At_Risk,165,1,481.85,1,3,2,6,0.0,0.32,0,0.0,2,41,6,welcome_offer,high,1
CUST02085,New_Customers,3,1,682.7,5,3,2,10,0.0,0.28,0,0.0,1,0,1,new_launch,high,1
CUST02086,New_Customers,40,2,1886.35,4,4,4,12,0.0,0.275,0,0.0,8,1,18,bundle_discount,medium,0
CUST02087,New_Customers,14,1,479.82,5,3,2,10,0.0,0.37,0,0.0,3,0,3,new_launch,low,0
CUST02088,High_Value_Unhappy,41,2,1254.96,4,4,4,12,0.0,0.235,1,1.0,1,11,2,new_launch,medium,1
CUST02089,New_Customers,20,1,542.75,5,3,2,10,0.0,0.23,0,0.0,1,8,1,free_shipping,high,0
CUST02090,Mid_Tier_At_Risk,80,1,483.82,3,3,2,8,1.0,0.2,1,1.0,1,6,1,new_launch,high,1
CUST02091,New_Customers,19,1,872.98,5,3,3,11,0.0,0.43,0,0.0,10,4,18,welcome_offer,low,0
CUST02092,Dormant,174,1,776.3,1,3,3,7,0.0,0.46,0,0.0,2,31,2,free_shipping,high,1
CUST02093,Champions,11,2,1202.49,5,4,4,13,0.0,0.335,0,0.0,8,0,8,free_shipping,low,0
CUST02094,Mid_Tier_At_Risk,96,2,1171.49,2,4,3,9,0.0,0.07,0,0.0,1,33,2,bundle_discount,high,1
CUST02095,Mid_Tier_At_Risk,163,1,812.55,1,3,3,7,0.0,0.27,0,0.0,0,29,6,new_launch,high,0
CUST02096,Champions,5,2,1424.87,5,4,4,13,0.0,0.265,0,0.0,9,0,11,free_shipping,low,1
CUST02097,Mid_Tier_At_Risk,59,1,286.55,3,3,1,7,0.0,0.33,0,0.0,5,3,7,bundle_discount,medium,0
CUST02098,Mid_Tier_At_Risk,223,0,0.0,1,1,1,3,0.0,0.0,0,0.0,8,32,8,free_shipping,high,1
CUST02099,Mid_Tier_At_Risk,107,1,1106.31,2,3,3,8,0.0,0.47,0,0.0,2,25,5,welcome_offer,high,1
CUST02100,Mid_Tier_At_Risk,23,1,407.63,4,3,2,9,0.0,0.23,0,0.0,13,17,13,new_launch,low,0
CUST02101,High_Value_Unhappy,18,5,3983.49,5,5,5,15,0.0,0.404,1,1.0,6,0,6,free_shipping,medium,1
CUST02102,Mid_Tier_At_Risk,17,2,1151.43,5,4,3,12,0.0,0.39,0,0.0,19,10,25,new_launch,low,0
CUST02103,Mid_Tier_At_Risk,44,2,1052.31,4,4,3,11,0.0,0.4,1,0.0,0,0,0,new_launch,medium,1
CUST02104,New_Customers,4,1,679.74,5,3,2,10,0.0,0.49,0,0.0,7,0,7,new_launch,low,0
CUST02105,Champions,15,4,2058.2,5,5,5,15,0.25,0.1,0,0.0,1,0,1,welcome_offer,low,0
CUST02106,High_Value_Unhappy,46,2,1477.23,4,4,4,12,0.5,0.275,1,1.0,7,14,10,new_launch,medium,0
CUST02107,Loyal_Slipping,90,2,1460.48,2,4,4,10,0.0,0.25,0,0.0,8,30,16,new_launch,high,1
CUST02108,High_Value_Unhappy,9,3,2025.15,5,5,5,15,0.333,0.243,2,1.0,11,3,11,welcome_offer,medium,0
CUST02109,Champions,21,2,2251.49,4,4,5,13,0.0,0.325,0,0.0,7,7,16,free_shipping,low,0
CUST02110,New_Customers,26,2,1374.82,4,4,4,12,0.0,0.205,0,0.0,1,13,2,new_launch,low,0
CUST02111,Dormant,184,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,34,1,new_launch,high,1
CUST02112,Dormant,335,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,60,0,none,high,1
CUST02113,Dormant,194,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,37,2,welcome_offer,high,1
CUST02114,Mid_Tier_At_Risk,111,1,252.74,2,3,1,6,0.0,0.25,0,0.0,8,22,8,new_launch,high,1
CUST02115,Dormant,277,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,50,0,free_shipping,high,0
CUST02116,Mid_Tier_At_Risk,151,1,656.01,1,3,2,6,0.0,0.25,0,0.0,1,28,5,free_shipping,high,1
CUST02117,Mid_Tier_At_Risk,92,1,1497.9,2,3,4,9,0.0,0.22,0,0.0,6,18,15,new_launch,high,0
CUST02118,Mid_Tier_At_Risk,93,1,1687.7,2,3,4,9,0.0,0.45,0,0.0,5,19,5,free_shipping,high,1
CUST02119,High_Value_Unhappy,44,3,2881.38,4,5,5,14,0.0,0.273,1,1.0,8,0,16,none,medium,0
CUST02120,Champions,41,4,2688.43,4,5,5,14,0.0,0.228,0,0.0,1,1,5,none,medium,0
CUST02121,New_Customers,23,1,467.21,4,3,2,9,0.0,0.33,0,0.0,6,1,7,bundle_discount,low,0
CUST02122,Dormant,244,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,45,0,free_shipping,high,0
CUST02123,Mid_Tier_At_Risk,108,1,448.88,2,3,2,7,0.0,0.17,0,0.0,0,17,4,welcome_offer,high,0
CUST02124,New_Customers,40,2,995.22,4,4,3,11,0.0,0.435,0,0.0,15,6,29,bundle_discount,medium,0
CUST02125,Mid_Tier_At_Risk,140,1,321.85,2,3,1,6,0.0,0.47,0,0.0,13,30,28,free_shipping,high,1
CUST02126,Dormant,206,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,44,1,free_shipping,high,1
CUST02127,Mid_Tier_At_Risk,210,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,38,6,free_shipping,high,1
CUST02128,Mid_Tier_At_Risk,41,1,1406.44,4,3,4,11,0.0,0.11,0,0.0,11,3,15,welcome_offer,medium,1
CUST02129,Mid_Tier_At_Risk,90,1,787.79,2,3,3,8,0.0,0.18,0,0.0,2,18,2,free_shipping,high,1
CUST02130,Loyal_Slipping,84,2,1106.1,3,4,3,10,0.0,0.335,1,1.0,4,9,4,new_launch,high,1
CUST02131,Loyal_Slipping,93,3,1836.28,2,5,4,11,0.0,0.337,0,0.0,2,29,2,bundle_discount,high,0
CUST02132,New_Customers,0,1,585.94,5,3,2,10,0.0,0.53,0,0.0,1,5,2,welcome_offer,high,0
CUST02133,Champions,33,4,3704.23,4,5,5,14,0.0,0.175,0,0.0,11,8,19,bundle_discount,low,0
CUST02134,Dormant,192,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,44,1,free_shipping,high,0
CUST02135,Mid_Tier_At_Risk,66,1,1006.67,3,3,3,9,0.0,0.46,1,0.0,2,13,2,bundle_discount,medium,1
CUST02136,Loyal_Slipping,84,1,1483.04,3,3,4,10,0.0,0.31,0,0.0,4,9,4,bundle_discount,high,1
CUST02137,Mid_Tier_At_Risk,47,2,1833.41,3,4,4,11,0.0,0.115,0,0.0,5,7,14,welcome_offer,medium,0
CUST02138,Mid_Tier_At_Risk,194,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,36,3,welcome_offer,high,1
CUST02139,New_Customers,28,1,440.82,4,3,2,9,0.0,0.45,0,0.0,3,7,3,none,low,0
CUST02140,Mid_Tier_At_Risk,30,1,624.38,4,3,2,9,0.0,0.25,0,0.0,15,0,15,none,low,0
CUST02141,Loyal_Slipping,77,2,2337.84,3,4,5,12,0.0,0.225,0,0.0,16,11,24,new_launch,high,1
CUST02142,Loyal_Slipping,79,1,1330.95,3,3,4,10,0.0,0.38,0,0.0,1,25,1,welcome_offer,high,1
CUST02143,Mid_Tier_At_Risk,61,1,1023.26,3,3,3,9,0.0,0.2,0,0.0,14,13,23,bundle_discount,medium,0
CUST02144,Dormant,173,1,1131.2,1,3,3,7,0.0,0.26,0,0.0,0,40,0,free_shipping,high,0
CUST02145,Mid_Tier_At_Risk,111,1,1591.08,2,3,4,9,0.0,0.19,0,0.0,2,23,2,free_shipping,high,1
CUST02146,Mid_Tier_At_Risk,118,1,917.63,2,3,3,8,0.0,0.23,0,0.0,0,27,1,none,high,1
CUST02147,Dormant,124,1,365.94,2,3,1,6,0.0,0.43,0,0.0,1,36,2,welcome_offer,high,1
CUST02148,Dormant,173,1,459.5,1,3,2,6,0.0,0.33,0,0.0,1,31,1,free_shipping,high,0
CUST02149,Loyal_Slipping,64,2,3065.53,3,4,5,12,0.0,0.245,0,0.0,8,7,11,bundle_discount,medium,1
CUST02150,Mid_Tier_At_Risk,245,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,55,9,bundle_discount,high,1
CUST02151,High_Value_Unhappy,39,2,2018.88,4,4,5,13,0.0,0.34,1,1.0,9,10,12,free_shipping,medium,0
CUST02152,Mid_Tier_At_Risk,109,1,243.22,2,3,1,6,0.0,0.23,0,0.0,4,28,4,welcome_offer,high,1
CUST02153,Loyal_Slipping,78,2,775.08,3,4,3,10,0.0,0.41,1,1.0,3,12,3,none,high,1
CUST02154,Loyal_Slipping,106,4,3939.57,2,5,5,12,0.0,0.122,0,0.0,10,24,19,none,high,0
CUST02155,Mid_Tier_At_Risk,197,0,0.0,1,1,1,3,0.0,0.0,0,0.0,10,45,11,none,high,1
CUST02156,Mid_Tier_At_Risk,214,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,40,6,welcome_offer,high,1
CUST02157,New_Customers,48,1,736.31,3,3,3,9,0.0,0.35,0,0.0,8,12,17,bundle_discount,medium,1
CUST02158,Loyal_Slipping,101,3,1429.2,2,5,4,11,0.0,0.38,0,0.0,3,0,9,new_launch,high,1
CUST02159,Champions,9,3,1632.0,5,5,4,14,0.0,0.467,0,0.0,19,10,25,new_launch,low,0
CUST02160,Mid_Tier_At_Risk,3,1,579.07,5,3,2,10,0.0,0.25,1,1.0,2,0,2,none,medium,0
CUST02161,Dormant,153,1,470.02,1,3,2,6,0.0,0.46,0,0.0,1,41,1,free_shipping,high,1
CUST02162,Champions,12,6,3338.24,5,5,5,15,0.0,0.305,0,0.0,12,0,24,none,low,0
CUST02163,Loyal_Slipping,123,2,1297.52,2,4,4,10,0.5,0.355,0,0.0,1,46,1,new_launch,high,1
CUST02164,Mid_Tier_At_Risk,48,1,644.0,3,3,2,8,0.0,0.34,1,0.0,2,3,2,none,medium,0
CUST02165,Mid_Tier_At_Risk,39,2,667.69,4,4,2,10,0.0,0.185,0,0.0,3,0,4,none,medium,0
CUST02166,New_Customers,20,1,1010.89,5,3,3,11,0.0,0.09,1,0.0,1,5,1,bundle_discount,high,0
CUST02167,Mid_Tier_At_Risk,43,2,1243.12,4,4,4,12,0.0,0.355,0,0.0,6,24,10,bundle_discount,medium,1
CUST02168,Mid_Tier_At_Risk,165,1,1152.66,1,3,3,7,1.0,0.27,0,0.0,8,30,12,bundle_discount,high,1
CUST02169,Loyal_Slipping,94,4,3065.81,2,5,5,12,0.0,0.167,0,0.0,9,16,16,new_launch,high,0
CUST02170,Loyal_Slipping,138,2,1462.05,2,4,4,10,0.5,0.31,0,0.0,3,25,6,new_launch,high,1
CUST02171,Mid_Tier_At_Risk,120,1,1067.07,2,3,3,8,0.0,0.21,0,0.0,1,11,7,free_shipping,high,0
CUST02172,Mid_Tier_At_Risk,17,3,2030.86,5,5,5,15,0.333,0.257,1,0.0,4,0,10,bundle_discount,medium,0
CUST02173,New_Customers,0,1,2057.25,5,3,5,13,0.0,0.33,1,0.0,9,13,14,new_launch,medium,0
CUST02174,Mid_Tier_At_Risk,139,2,832.17,2,4,3,9,0.0,0.41,0,0.0,12,30,20,new_launch,high,0
CUST02175,Champions,31,3,1684.69,4,5,4,13,0.0,0.13,0,0.0,6,6,12,none,low,0
CUST02176,Mid_Tier_At_Risk,114,1,971.25,2,3,3,8,0.0,0.28,0,0.0,8,14,15,bundle_discount,high,1
CUST02177,Dormant,197,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,42,1,welcome_offer,high,1
CUST02178,Mid_Tier_At_Risk,36,2,1144.85,4,4,3,11,0.5,0.45,1,1.0,9,11,16,free_shipping,medium,0
CUST02179,Mid_Tier_At_Risk,14,1,475.85,5,3,2,10,0.0,0.17,1,0.0,9,0,9,welcome_offer,medium,0
CUST02180,Mid_Tier_At_Risk,122,1,606.51,2,3,2,7,0.0,0.24,0,0.0,7,20,12,none,high,1
CUST02181,New_Customers,11,1,908.67,5,3,3,11,0.0,0.08,0,0.0,5,11,5,free_shipping,low,0
CUST02182,Loyal_Slipping,71,2,1385.99,3,4,4,11,0.0,0.35,1,1.0,5,7,8,new_launch,medium,0
CUST02183,Mid_Tier_At_Risk,51,2,2206.5,3,4,5,12,0.0,0.36,0,0.0,2,0,5,none,medium,1
CUST02184,Loyal_Slipping,110,2,1434.1,2,4,4,10,0.0,0.385,0,0.0,2,22,2,welcome_offer,high,1
CUST02185,Mid_Tier_At_Risk,210,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,44,9,new_launch,high,1
CUST02186,Loyal_Slipping,122,2,1512.69,2,4,4,10,0.0,0.2,0,0.0,5,26,9,new_launch,high,1
CUST02187,Mid_Tier_At_Risk,217,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,40,6,free_shipping,high,1
CUST02188,Dormant,125,1,491.48,2,3,2,7,0.0,0.44,0,0.0,1,25,1,welcome_offer,high,1
CUST02189,Loyal_Slipping,87,4,2813.78,2,5,5,12,0.0,0.263,0,0.0,6,17,11,new_launch,high,0
CUST02190,Mid_Tier_At_Risk,101,2,818.83,2,4,3,9,0.0,0.445,0,0.0,2,17,5,free_shipping,high,0
CUST02191,Mid_Tier_At_Risk,158,1,445.44,1,3,2,6,0.0,0.19,0,0.0,4,13,4,bundle_discount,high,1
CUST02192,Mid_Tier_At_Risk,9,1,911.64,5,3,3,11,0.0,0.0,0,0.0,10,17,16,none,low,0
CUST02193,New_Customers,18,1,395.16,5,3,2,10,0.0,0.5,0,0.0,10,4,10,none,low,0
CUST02194,Loyal_Slipping,67,2,4687.47,3,4,5,12,0.0,0.18,0,0.0,11,12,17,welcome_offer,medium,0
CUST02195,Loyal_Slipping,119,5,3072.43,2,5,5,12,0.0,0.296,0,0.0,3,26,8,free_shipping,high,1
CUST02196,Dormant,175,1,605.92,1,3,2,6,0.0,0.21,0,0.0,0,38,0,bundle_discount,high,1
CUST02197,New_Customers,21,1,362.15,4,3,1,8,0.0,0.09,0,0.0,9,10,14,bundle_discount,low,1
CUST02198,Mid_Tier_At_Risk,96,1,982.89,2,3,3,8,0.0,0.25,0,0.0,3,28,3,bundle_discount,high,1
CUST02199,Loyal_Slipping,96,3,2042.03,2,5,5,12,0.333,0.2,1,1.0,3,16,3,bundle_discount,high,1
CUST02200,Champions,3,3,1089.4,5,5,3,13,0.0,0.407,0,0.0,5,9,5,free_shipping,low,0
CUST02201,Dormant,129,1,533.9,2,3,2,7,0.0,0.14,0,0.0,2,33,2,bundle_discount,high,1
CUST02202,Champions,2,3,1483.73,5,5,4,14,0.0,0.26,0,0.0,2,0,8,none,low,0
CUST02203,Mid_Tier_At_Risk,52,2,973.8,3,4,3,10,0.0,0.38,0,0.0,3,2,11,none,medium,0
CUST02204,Mid_Tier_At_Risk,175,1,456.72,1,3,2,6,0.0,0.15,0,0.0,1,46,6,none,high,1
CUST02205,Mid_Tier_At_Risk,236,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,43,6,bundle_discount,high,0
CUST02206,Dormant,278,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,45,0,none,high,1
CUST02207,Mid_Tier_At_Risk,29,5,3048.95,4,5,5,14,0.2,0.242,1,0.0,2,9,2,welcome_offer,medium,0
CUST02208,Dormant,123,1,1036.04,2,3,3,8,0.0,0.23,0,0.0,0,35,0,none,high,1
CUST02209,Mid_Tier_At_Risk,22,2,890.68,4,4,3,11,0.0,0.27,0,0.0,11,0,11,new_launch,low,0
CUST02210,Dormant,154,1,1211.39,1,3,4,8,0.0,0.15,0,0.0,1,23,1,none,high,1
CUST02211,Mid_Tier_At_Risk,5,1,1286.02,5,3,4,12,0.0,0.44,0,0.0,6,0,15,free_shipping,low,0
CUST02212,New_Customers,52,1,619.75,3,3,2,8,0.0,0.32,0,0.0,2,16,3,new_launch,medium,1
CUST02213,High_Value_Unhappy,43,3,1948.15,4,5,5,14,0.333,0.267,1,1.0,2,9,8,bundle_discount,medium,1
CUST02214,Mid_Tier_At_Risk,213,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,22,8,welcome_offer,high,1
CUST02215,New_Customers,38,1,362.55,4,3,1,8,0.0,0.2,1,0.0,9,4,9,free_shipping,medium,0
CUST02216,High_Value_Unhappy,90,1,1336.58,2,3,4,9,0.0,0.38,1,1.0,4,16,7,new_launch,high,1
CUST02217,New_Customers,42,1,586.15,4,3,2,9,0.0,0.04,0,0.0,12,0,20,free_shipping,medium,0
CUST02218,Champions,26,3,2812.75,4,5,5,14,0.333,0.223,0,0.0,2,0,8,bundle_discount,low,0
CUST02219,Mid_Tier_At_Risk,39,1,484.4,4,3,2,9,0.0,0.11,0,0.0,4,2,8,free_shipping,medium,1
CUST02220,Mid_Tier_At_Risk,70,1,366.62,3,3,1,7,0.0,0.23,0,0.0,7,7,14,none,medium,0
CUST02221,New_Customers,34,1,682.97,4,3,2,9,0.0,0.33,0,0.0,1,19,5,none,high,1
CUST02222,Mid_Tier_At_Risk,92,1,836.55,2,3,3,8,1.0,0.06,1,0.0,7,5,7,free_shipping,high,1
CUST02223,Mid_Tier_At_Risk,10,1,764.96,5,3,3,11,0.0,0.02,0,0.0,19,0,26,welcome_offer,low,0
CUST02224,Mid_Tier_At_Risk,197,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,42,9,new_launch,high,1
CUST02225,Mid_Tier_At_Risk,251,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,45,3,bundle_discount,high,0
CUST02226,High_Value_Unhappy,49,4,1862.57,3,5,4,12,0.0,0.385,1,1.0,5,10,6,free_shipping,medium,0
CUST02227,Mid_Tier_At_Risk,28,1,778.26,4,3,3,10,0.0,0.31,1,1.0,4,14,5,bundle_discount,medium,1
CUST02228,Loyal_Slipping,87,2,1733.9,2,4,4,10,0.5,0.325,1,0.0,4,3,5,none,high,1
CUST02229,Loyal_Slipping,75,2,1770.82,3,4,4,11,0.0,0.245,0,0.0,9,19,14,new_launch,medium,0
CUST02230,Mid_Tier_At_Risk,24,1,388.37,4,3,2,9,0.0,0.14,0,0.0,1,4,1,free_shipping,high,1
CUST02231,Mid_Tier_At_Risk,68,1,611.42,3,3,2,8,0.0,0.35,0,0.0,10,14,10,new_launch,medium,0
CUST02232,New_Customers,0,1,327.98,5,3,1,9,0.0,0.22,0,0.0,5,2,6,free_shipping,low,0
CUST02233,Mid_Tier_At_Risk,94,1,515.82,2,3,2,7,0.0,0.3,0,0.0,4,29,7,new_launch,high,0
CUST02234,Mid_Tier_At_Risk,169,1,880.11,1,3,3,7,0.0,0.15,0,0.0,5,35,7,none,high,1
CUST02235,Mid_Tier_At_Risk,52,1,221.66,3,3,1,7,0.0,0.36,0,0.0,1,6,3,free_shipping,high,1
CUST02236,Dormant,145,1,734.52,2,3,3,8,0.0,0.2,0,0.0,1,27,1,new_launch,high,1
CUST02237,Mid_Tier_At_Risk,38,2,841.55,4,4,3,11,0.0,0.27,0,0.0,10,0,19,none,medium,0
CUST02238,High_Value_Unhappy,57,6,3352.75,3,5,5,13,0.167,0.33,1,1.0,2,4,6,bundle_discount,medium,1
CUST02239,Mid_Tier_At_Risk,45,1,576.85,4,3,2,9,0.0,0.27,0,0.0,5,19,5,none,medium,1
CUST02240,Champions,19,1,2577.76,5,3,5,13,0.0,0.09,0,0.0,6,4,6,welcome_offer,low,0
CUST02241,Loyal_Slipping,114,4,3532.06,2,5,5,12,0.0,0.147,0,0.0,0,31,0,none,high,1
CUST02242,Dormant,130,1,404.78,2,3,2,7,0.0,0.37,0,0.0,1,29,1,welcome_offer,high,1
CUST02243,Loyal_Slipping,133,2,1888.92,2,4,4,10,0.0,0.135,0,0.0,7,31,7,free_shipping,high,1
CUST02244,Champions,5,3,1772.31,5,5,4,14,0.0,0.247,0,0.0,5,0,9,free_shipping,low,0
CUST02245,Loyal_Slipping,83,2,2156.53,3,4,5,12,0.0,0.35,0,0.0,7,29,12,new_launch,high,1
CUST02246,Loyal_Slipping,153,3,2005.87,1,5,5,11,0.0,0.307,0,0.0,6,30,9,new_launch,high,1
CUST02247,New_Customers,55,1,533.22,3,3,2,8,0.0,0.3,0,0.0,0,4,0,new_launch,high,0
CUST02248,Mid_Tier_At_Risk,93,1,1245.24,2,3,4,9,0.0,0.2,0,0.0,2,17,5,none,high,1
